country,iso3,who_region,who_region_long,reference_date,date_type,cases
The United Kingdom,GBR,EURO,European Region,2022-07-28,Diagnosis,43
The United Kingdom,GBR,EURO,European Region,2022-07-28,Onset,20
The United Kingdom,GBR,EURO,European Region,2022-07-29,Diagnosis,24
The United Kingdom,GBR,EURO,European Region,2022-07-29,Onset,13
The United Kingdom,GBR,EURO,European Region,2022-07-30,Diagnosis,23
The United Kingdom,GBR,EURO,European Region,2022-07-30,Onset,18
The United Kingdom,GBR,EURO,European Region,2022-07-31,Diagnosis,12
The United Kingdom,GBR,EURO,European Region,2022-07-31,Onset,12
The United Kingdom,GBR,EURO,European Region,2022-08-01,Diagnosis,15
The United Kingdom,GBR,EURO,European Region,2022-08-01,Onset,20
The United Kingdom,GBR,EURO,European Region,2022-08-02,Diagnosis,22
The United Kingdom,GBR,EURO,European Region,2022-08-02,Onset,14
The United Kingdom,GBR,EURO,European Region,2022-08-03,Diagnosis,2
The United Kingdom,GBR,EURO,European Region,2022-08-03,Onset,19
The United Kingdom,GBR,EURO,European Region,2022-08-04,Diagnosis,27
The United Kingdom,GBR,EURO,European Region,2022-08-04,Onset,12
The United Kingdom,GBR,EURO,European Region,2022-08-05,Diagnosis,9
The United Kingdom,GBR,EURO,European Region,2022-08-05,Onset,15
The United Kingdom,GBR,EURO,European Region,2022-08-06,Diagnosis,14
The United Kingdom,GBR,EURO,European Region,2022-08-06,Onset,14
The United Kingdom,GBR,EURO,European Region,2022-08-07,Diagnosis,4
The United Kingdom,GBR,EURO,European Region,2022-08-07,Onset,13
The United Kingdom,GBR,EURO,European Region,2022-08-08,Diagnosis,10
The United Kingdom,GBR,EURO,European Region,2022-08-08,Onset,12
The United Kingdom,GBR,EURO,European Region,2022-08-09,Diagnosis,3
The United Kingdom,GBR,EURO,European Region,2022-08-09,Onset,9
The United Kingdom,GBR,EURO,European Region,2022-08-10,Diagnosis,19
The United Kingdom,GBR,EURO,European Region,2022-08-10,Onset,6
The United Kingdom,GBR,EURO,European Region,2022-08-11,Diagnosis,12
The United Kingdom,GBR,EURO,European Region,2022-08-11,Onset,7
The United Kingdom,GBR,EURO,European Region,2022-08-12,Diagnosis,15
The United Kingdom,GBR,EURO,European Region,2022-08-12,Onset,10
The United Kingdom,GBR,EURO,European Region,2022-08-13,Diagnosis,11
The United Kingdom,GBR,EURO,European Region,2022-08-13,Onset,4
The United Kingdom,GBR,EURO,European Region,2022-08-14,Diagnosis,4
The United Kingdom,GBR,EURO,European Region,2022-08-14,Onset,3
The United Kingdom,GBR,EURO,European Region,2022-08-15,Diagnosis,5
The United Kingdom,GBR,EURO,European Region,2022-08-15,Onset,10
The United Kingdom,GBR,EURO,European Region,2022-08-16,Diagnosis,13
The United Kingdom,GBR,EURO,European Region,2022-08-16,Onset,7
The United Kingdom,GBR,EURO,European Region,2022-08-17,Diagnosis,14
The United Kingdom,GBR,EURO,European Region,2022-08-17,Onset,6
The United Kingdom,GBR,EURO,European Region,2022-08-18,Diagnosis,8
The United Kingdom,GBR,EURO,European Region,2022-08-18,Onset,4
The United Kingdom,GBR,EURO,European Region,2022-08-19,Diagnosis,11
The United Kingdom,GBR,EURO,European Region,2022-08-19,Onset,8
The United Kingdom,GBR,EURO,European Region,2022-08-20,Diagnosis,4
The United Kingdom,GBR,EURO,European Region,2022-08-20,Onset,4
The United Kingdom,GBR,EURO,European Region,2022-08-21,Diagnosis,4
The United Kingdom,GBR,EURO,European Region,2022-08-21,Onset,7
The United Kingdom,GBR,EURO,European Region,2022-08-22,Diagnosis,9
The United Kingdom,GBR,EURO,European Region,2022-08-22,Onset,6
The United Kingdom,GBR,EURO,European Region,2022-08-23,Diagnosis,8
The United Kingdom,GBR,EURO,European Region,2022-08-23,Onset,6
The United Kingdom,GBR,EURO,European Region,2022-08-24,Diagnosis,9
The United Kingdom,GBR,EURO,European Region,2022-08-24,Onset,5
The United Kingdom,GBR,EURO,European Region,2022-08-25,Diagnosis,11
The United Kingdom,GBR,EURO,European Region,2022-08-25,Onset,4
The United Kingdom,GBR,EURO,European Region,2022-08-26,Diagnosis,5
The United Kingdom,GBR,EURO,European Region,2022-08-26,Onset,7
The United Kingdom,GBR,EURO,European Region,2022-08-27,Diagnosis,5
The United Kingdom,GBR,EURO,European Region,2022-08-27,Onset,4
The United Kingdom,GBR,EURO,European Region,2022-08-28,Onset,5
The United Kingdom,GBR,EURO,European Region,2022-08-29,Diagnosis,4
The United Kingdom,GBR,EURO,European Region,2022-08-29,Onset,6
The United Kingdom,GBR,EURO,European Region,2022-08-30,Diagnosis,1
The United Kingdom,GBR,EURO,European Region,2022-08-30,Onset,7
The United Kingdom,GBR,EURO,European Region,2022-08-31,Diagnosis,6
The United Kingdom,GBR,EURO,European Region,2022-08-31,Onset,6
The United Kingdom,GBR,EURO,European Region,2022-09-01,Diagnosis,3
The United Kingdom,GBR,EURO,European Region,2022-09-01,Onset,3
The United Kingdom,GBR,EURO,European Region,2022-09-02,Diagnosis,10
The United Kingdom,GBR,EURO,European Region,2022-09-02,Onset,6
The United Kingdom,GBR,EURO,European Region,2022-09-03,Diagnosis,8
The United Kingdom,GBR,EURO,European Region,2022-09-03,Onset,2
The United Kingdom,GBR,EURO,European Region,2022-09-04,Diagnosis,2
The United Kingdom,GBR,EURO,European Region,2022-09-04,Onset,1
The United Kingdom,GBR,EURO,European Region,2022-09-05,Diagnosis,4
The United Kingdom,GBR,EURO,European Region,2022-09-05,Onset,1
The United Kingdom,GBR,EURO,European Region,2022-09-06,Diagnosis,5
The United Kingdom,GBR,EURO,European Region,2022-09-06,Onset,5
The United Kingdom,GBR,EURO,European Region,2022-09-07,Diagnosis,11
The United Kingdom,GBR,EURO,European Region,2022-09-07,Onset,3
The United Kingdom,GBR,EURO,European Region,2022-09-08,Diagnosis,5
The United Kingdom,GBR,EURO,European Region,2022-09-08,Onset,3
The United Kingdom,GBR,EURO,European Region,2022-09-09,Diagnosis,9
The United Kingdom,GBR,EURO,European Region,2022-09-10,Diagnosis,3
The United Kingdom,GBR,EURO,European Region,2022-09-10,Onset,2
The United Kingdom,GBR,EURO,European Region,2022-09-11,Onset,1
The United Kingdom,GBR,EURO,European Region,2022-09-12,Diagnosis,2
The United Kingdom,GBR,EURO,European Region,2022-09-12,Onset,5
The United Kingdom,GBR,EURO,European Region,2022-09-13,Diagnosis,3
The United Kingdom,GBR,EURO,European Region,2022-09-13,Onset,1
The United Kingdom,GBR,EURO,European Region,2022-09-14,Diagnosis,7
The United Kingdom,GBR,EURO,European Region,2022-09-14,Onset,2
The United Kingdom,GBR,EURO,European Region,2022-09-15,Diagnosis,8
The United Kingdom,GBR,EURO,European Region,2022-09-15,Onset,3
The United Kingdom,GBR,EURO,European Region,2022-09-16,Diagnosis,7
The United Kingdom,GBR,EURO,European Region,2022-09-16,Onset,3
The United Kingdom,GBR,EURO,European Region,2022-09-17,Diagnosis,4
The United Kingdom,GBR,EURO,European Region,2022-09-17,Onset,3
The United Kingdom,GBR,EURO,European Region,2022-09-18,Onset,1
The United Kingdom,GBR,EURO,European Region,2022-09-19,Diagnosis,2
The United Kingdom,GBR,EURO,European Region,2022-09-19,Onset,1
The United Kingdom,GBR,EURO,European Region,2022-09-20,Diagnosis,3
The United Kingdom,GBR,EURO,European Region,2022-09-20,Onset,2
The United Kingdom,GBR,EURO,European Region,2022-09-22,Diagnosis,4
The United Kingdom,GBR,EURO,European Region,2022-09-22,Onset,2
The United Kingdom,GBR,EURO,European Region,2022-09-23,Diagnosis,2
The United Kingdom,GBR,EURO,European Region,2022-09-23,Onset,4
The United Kingdom,GBR,EURO,European Region,2022-09-24,Diagnosis,1
The United Kingdom,GBR,EURO,European Region,2022-09-25,Onset,1
The United Kingdom,GBR,EURO,European Region,2022-09-26,Diagnosis,3
The United Kingdom,GBR,EURO,European Region,2022-09-26,Onset,1
The United Kingdom,GBR,EURO,European Region,2022-09-28,Diagnosis,1
The United Kingdom,GBR,EURO,European Region,2022-09-28,Onset,1
The United Kingdom,GBR,EURO,European Region,2022-09-29,Diagnosis,2
The United Kingdom,GBR,EURO,European Region,2022-10-01,Diagnosis,3
The United Kingdom,GBR,EURO,European Region,2022-10-01,Onset,1
The United Kingdom,GBR,EURO,European Region,2022-10-03,Diagnosis,2
The United Kingdom,GBR,EURO,European Region,2022-10-04,Diagnosis,1
The United Kingdom,GBR,EURO,European Region,2022-10-04,Onset,2
The United Kingdom,GBR,EURO,European Region,2022-10-05,Diagnosis,1
The United Kingdom,GBR,EURO,European Region,2022-10-05,Onset,3
The United Kingdom,GBR,EURO,European Region,2022-10-06,Diagnosis,4
The United Kingdom,GBR,EURO,European Region,2022-10-06,Onset,1
The United Kingdom,GBR,EURO,European Region,2022-10-07,Diagnosis,2
The United Kingdom,GBR,EURO,European Region,2022-10-08,Diagnosis,5
The United Kingdom,GBR,EURO,European Region,2022-10-08,Onset,2
The United Kingdom,GBR,EURO,European Region,2022-10-09,Onset,1
The United Kingdom,GBR,EURO,European Region,2022-10-10,Diagnosis,2
The United Kingdom,GBR,EURO,European Region,2022-10-11,Onset,1
The United Kingdom,GBR,EURO,European Region,2022-10-12,Diagnosis,1
The United Kingdom,GBR,EURO,European Region,2022-10-14,Diagnosis,1
The United Kingdom,GBR,EURO,European Region,2022-10-17,Diagnosis,2
The United Kingdom,GBR,EURO,European Region,2022-10-18,Diagnosis,2
The United Kingdom,GBR,EURO,European Region,2022-10-18,Onset,1
The United Kingdom,GBR,EURO,European Region,2022-10-19,Diagnosis,1
The United Kingdom,GBR,EURO,European Region,2022-10-21,Diagnosis,2
The United Kingdom,GBR,EURO,European Region,2022-10-24,Diagnosis,1
The United Kingdom,GBR,EURO,European Region,2022-10-26,Diagnosis,2
The United Kingdom,GBR,EURO,European Region,2022-10-26,Reported,1
The United Kingdom,GBR,EURO,European Region,2022-10-27,Diagnosis,1
